Time,Heart Rate
12:54:00,74
12:54:05,75
12:54:10,88
12:54:15,92
12:54:20,92
12:54:25,90
12:54:30,91
12:54:40,92
12:54:45,93
12:54:55,92
12:55:05,93
12:55:10,94
12:55:15,96
12:55:25,97
12:55:30,95
12:55:35,94
12:55:40,96
12:55:45,97
12:55:50,96
12:55:55,95
12:56:05,93
12:56:10,94
12:56:15,95
12:56:25,95
12:56:30,95
12:56:35,94
12:56:40,94
12:56:45,96
12:56:50,97
12:57:05,100
12:57:10,100
12:57:15,99
12:57:20,98
12:57:25,97
12:57:30,100
12:57:35,103
12:57:45,107
12:57:50,110
12:57:55,110
12:58:00,109
12:58:05,108
12:58:20,108
12:58:35,108
12:58:45,107
12:59:00,107
12:59:10,108
12:59:15,110
12:59:20,115
12:59:25,119
12:59:30,124
12:59:35,127
12:59:40,129
12:59:45,128
12:59:50,125
12:59:55,123
13:00:05,125
13:00:15,127
13:00:20,128
13:00:25,125
13:00:35,125
13:00:40,123
13:00:45,120
13:00:50,120
13:00:55,123
13:01:00,124
13:01:05,125
13:01:10,122
13:01:15,124
13:01:20,127
13:01:25,128
13:01:30,127
13:01:35,125
13:01:40,127
13:01:45,128
13:01:55,130
13:02:00,132
13:02:05,131
13:02:10,132
13:02:15,132
13:02:20,131
13:02:30,129
13:02:35,127
13:02:40,129
13:02:45,132
13:02:50,134
13:02:55,135
13:03:10,137
13:03:15,133
13:03:20,126
13:03:25,119
13:03:30,118
13:03:35,122
13:03:40,121
13:03:45,120
13:03:55,119
13:04:00,118
13:04:05,117
13:04:10,116
13:04:15,116
13:04:25,115
13:04:35,114
13:04:40,112
13:04:45,113
13:04:50,112
13:04:55,114
13:05:00,119
13:05:05,122
13:05:15,111
13:05:20,108
13:05:25,109
13:05:30,110
13:05:40,110
13:05:45,109
13:05:50,117
13:05:55,123
13:06:00,122
13:06:05,121
13:06:10,117
13:06:15,118
13:06:20,116
13:06:25,117
13:06:30,123
13:06:35,123
13:06:40,124
13:06:45,125
13:06:50,123
13:06:55,121
13:07:10,122
13:07:15,123
13:07:20,125
13:07:25,127
13:07:30,128
13:07:35,127
13:07:45,126
13:07:50,123
13:07:55,119
13:08:00,117
13:08:05,113
13:08:10,109
13:08:15,108
13:08:20,107
13:08:25,106
13:08:30,108
13:08:40,106
13:08:50,94
13:08:55,90
