Time,Heart Rate
10:10:00,115
10:10:05,111
10:10:10,107
10:10:15,103
10:10:25,101
10:10:30,103
10:10:35,106
10:10:40,105
10:10:45,105
10:10:50,110
10:10:55,112
10:11:00,113
10:11:05,111
10:11:10,107
10:11:15,109
10:11:20,113
10:11:25,113
10:11:30,110
10:11:35,109
10:11:40,111
10:11:45,114
10:11:50,110
10:11:55,109
10:12:00,106
10:12:05,107
10:12:10,106
10:12:20,108
10:12:25,110
10:12:30,111
10:12:35,112
10:12:40,111
10:12:45,109
10:12:50,106
10:12:55,104
10:13:00,105
10:13:05,102
10:13:10,110
10:13:15,122
10:13:20,124
10:13:25,118
10:13:30,115
10:13:35,115
10:13:40,116
10:13:45,117
10:14:00,113
10:14:05,111
10:14:10,109
10:14:15,111
10:14:25,110
10:14:30,106
10:14:35,101
10:14:40,106
10:14:45,99
10:14:50,103
10:14:55,105
10:15:10,105
10:15:15,104
10:15:20,103
10:15:30,101
10:15:35,102
10:15:40,101
10:15:45,100
10:15:50,99
10:15:55,98
10:16:00,101
10:16:05,102
10:16:10,101
10:16:15,99
10:16:20,99
10:16:25,96
10:16:30,87
10:16:35,85
10:16:45,88
10:16:50,94
10:16:55,95
10:17:00,96
10:17:05,95
10:17:15,94
10:17:20,93
10:17:25,91
10:17:35,94
10:17:40,102
10:17:45,107
10:17:55,102
10:18:00,101
10:18:05,102
10:18:10,100
10:18:15,99
10:18:25,102
10:18:30,110
10:18:35,112
10:18:45,110
10:18:50,110
10:18:55,109
10:19:00,107
10:19:05,106
10:19:10,105
10:19:15,106
10:19:20,107
10:19:25,108
10:19:30,109
10:19:35,109
10:19:40,107
10:19:45,106
10:19:50,111
10:19:55,112
10:20:00,107
10:20:05,102
10:20:10,100
10:20:15,99
10:20:20,93
10:20:25,90
10:20:30,92
10:20:35,93
10:20:40,92
10:20:50,92
10:21:00,91
10:21:15,91
10:21:20,89
10:21:25,90
10:21:30,91
10:21:35,92
10:21:40,93
10:21:45,104
10:21:50,109
10:21:55,105
10:22:00,104
10:22:05,105
10:22:10,104
10:22:15,93
10:22:20,105
10:22:25,108
10:22:30,96
10:22:35,93
10:22:50,92
10:23:00,96
10:23:05,97
10:23:20,99
10:23:25,101
10:23:35,100
10:23:45,99
10:23:50,105
10:23:56,108
10:24:01,105
10:24:06,103
10:24:11,102
10:24:21,108
10:24:26,109
10:24:31,100
10:24:36,98
10:24:46,100
10:24:56,98
10:25:01,99
10:25:16,98
10:25:21,101
10:25:26,100
10:25:36,101
10:25:41,102
10:25:46,103
10:25:51,104
10:25:56,107
10:26:01,108
10:26:06,104
10:26:11,103
10:26:16,105
10:26:21,108
10:26:26,110
10:26:31,114
10:26:36,112
10:26:41,103
10:26:46,108
10:26:51,107
10:26:56,99
10:27:06,98
10:27:16,97
10:27:21,96
10:27:31,99
10:27:36,101
10:27:41,103
10:27:46,104
10:27:56,105
10:28:01,109
10:28:06,110
10:28:16,108
10:28:26,109
10:28:36,108
10:28:41,109
10:28:46,111
10:29:01,113
10:29:11,114
10:29:21,113
10:29:26,114
10:29:36,113
10:29:51,113
10:29:56,113
10:30:01,117
10:30:06,118
10:30:11,114
10:30:16,108
10:30:21,106
10:30:31,109
10:30:36,112
10:30:41,113
10:30:46,112
10:30:56,110
10:31:06,109
10:31:11,108
10:31:16,109
10:31:21,110
10:31:26,107
10:31:31,98
10:31:36,102
10:31:41,101
10:31:46,95
10:31:51,93
10:31:56,91
10:32:01,88
10:32:06,101
10:32:16,102
10:32:21,107
10:32:26,113
10:32:31,112
10:32:41,115
10:32:46,116
10:32:56,115
10:33:01,113
10:33:06,110
10:33:11,106
10:33:16,103
10:33:26,103
10:33:31,105
10:33:36,106
10:33:41,108
10:33:46,107
10:33:51,105
10:33:56,103
10:34:06,104
10:34:11,106
10:34:26,107
10:34:36,109
10:34:41,117
10:34:46,123
10:34:51,115
10:34:56,103
10:35:01,99
10:35:06,100
10:35:16,101
10:35:21,107
10:35:26,104
10:35:41,106
10:35:46,111
10:35:56,108
10:36:01,105
10:36:06,101
10:36:11,96
10:36:16,89
10:36:21,90
10:36:26,91
10:36:31,93
10:36:36,91
10:36:41,92
10:36:46,93
10:36:51,104
10:36:56,115
10:37:01,109
10:37:06,100
10:37:11,108
10:37:16,118
10:37:21,121
10:37:26,123
10:37:41,124
10:37:46,126
10:37:51,127
10:37:56,128
10:38:01,126
10:38:11,125
10:38:16,126
10:38:26,126
10:38:31,123
10:38:36,125
10:38:41,124
10:38:46,128
10:38:51,129
10:38:56,128
10:39:01,126
10:39:06,107
10:39:11,100
10:39:16,98
10:39:21,92
10:39:26,91
10:39:31,95
10:39:36,115
10:39:41,114
10:39:46,111
10:39:51,110
10:39:56,114
10:40:01,117
10:40:06,120
10:40:11,114
10:40:16,109
10:40:21,105
10:40:26,106
10:40:31,108
10:40:36,114
10:40:41,116
10:40:46,118
10:41:01,118
10:41:11,117
10:41:16,116
10:41:21,118
10:41:31,111
10:41:41,115
10:41:46,116
10:41:51,119
10:41:56,118
10:42:01,117
10:42:11,116
10:42:17,116
10:42:22,109
10:42:27,107
10:42:32,110
10:42:37,113
10:42:47,111
10:42:52,113
10:42:57,119
10:43:02,120
10:43:07,119
10:43:12,118
10:43:17,115
10:43:22,113
10:43:27,111
10:43:32,113
10:43:42,114
10:43:47,112
10:43:52,111
10:43:57,110
10:44:02,115
10:44:12,113
10:44:17,110
10:44:22,111
10:44:27,114
10:44:32,113
10:44:37,115
10:44:47,114
10:44:52,109
10:44:57,107
10:45:02,110
10:45:07,107
10:45:12,109
10:45:17,115
10:45:22,120
10:45:27,122
10:45:37,121
10:45:42,122
10:45:47,117
10:45:52,112
10:45:57,113
10:46:12,114
10:46:17,116
10:46:22,117
10:46:27,117
10:46:32,116
10:46:37,114
10:46:42,95
10:46:47,96
10:46:52,102
10:47:07,110
10:47:12,112
10:47:17,111
10:47:27,115
10:47:32,118
10:47:37,119
10:47:42,117
10:47:47,121
10:47:57,120
10:48:02,122
10:48:07,123
10:48:12,126
10:48:17,121
10:48:22,123
10:48:27,122
10:48:42,124
10:48:47,131
10:48:52,129
10:48:57,113
10:49:02,109
10:49:07,108
10:49:12,110
10:49:17,109
10:49:22,104
10:49:27,108
10:49:32,117
10:49:37,118
10:49:42,118
10:49:57,118
10:50:02,119
10:50:12,122
10:50:17,123
10:50:22,123
10:50:27,122
10:50:32,123
10:50:37,124
10:50:52,123
10:50:57,120
10:51:02,117
10:51:12,120
10:51:17,118
10:51:32,118
10:51:47,118
10:52:02,118
10:52:07,118
10:52:17,117
10:52:22,115
10:52:27,112
10:52:37,115
10:52:42,117
10:52:47,123
10:52:52,120
10:52:57,117
10:53:02,116
10:53:07,116
10:53:12,118
10:53:17,121
10:53:22,114
10:53:27,109
10:53:32,110
10:53:37,115
10:53:42,112
10:53:47,109
10:53:52,104
10:54:02,105
