Time,Heart Rate
14:21:13,94
14:21:18,88
14:21:23,85
14:21:28,84
14:21:33,85
14:21:38,86
14:21:43,85
14:21:48,84
14:21:58,86
14:22:03,87
14:22:18,87
14:22:23,88
14:22:28,87
14:22:43,87
14:22:48,87
14:22:58,85
14:23:08,86
14:23:13,84
14:23:18,83
14:23:23,82
14:23:38,82
14:23:43,83
14:23:48,84
14:24:03,84
14:24:09,84
14:24:19,84
14:24:29,85
14:24:34,83
14:24:39,82
14:24:49,84
14:24:59,83
14:25:09,81
14:25:14,80
14:25:29,80
14:25:34,81
14:25:39,82
14:25:44,81
14:25:54,77
14:25:59,75
14:26:09,74
14:26:19,75
14:26:34,76
14:26:39,77
14:26:44,79
14:26:59,79
14:27:04,80
14:27:09,81
14:27:14,82
14:27:24,83
14:27:29,84
14:27:44,85
14:27:49,85
14:27:59,84
14:28:04,83
14:28:09,82
14:28:14,84
14:28:19,85
14:28:24,87
14:28:29,89
14:28:34,90
14:28:49,89
14:28:59,87
14:29:04,85
14:29:19,85
14:29:24,84
14:29:34,85
14:29:39,84
14:29:54,84
14:29:59,85
14:30:14,85
14:30:19,86
14:30:24,85
14:30:29,84
14:30:34,86
14:30:39,90
14:30:54,90
14:31:04,91
14:31:09,87
14:31:14,85
14:31:24,86
14:31:29,85
14:31:39,82
14:31:44,82
14:31:54,83
14:31:59,85
14:32:04,88
14:32:09,86
14:32:14,86
14:32:24,87
14:32:29,86
14:32:34,82
14:32:39,81
14:32:44,80
14:32:54,79
14:32:59,78
14:33:14,78
14:33:29,78
14:33:34,78
14:33:39,79
14:33:44,86
14:33:49,83
14:33:54,84
14:33:59,88
14:34:04,90
14:34:14,89
14:34:19,89
14:34:34,91
14:34:39,92
14:34:44,93
14:34:49,90
14:34:54,85
14:34:59,83
14:35:14,84
14:35:19,83
14:35:24,84
14:35:29,88
14:35:34,90
14:35:39,91
14:35:44,88
14:35:49,86
14:35:54,84
14:35:59,83
14:36:04,87
14:36:09,91
14:36:24,90
14:36:29,89
14:36:34,84
14:36:39,83
14:36:49,84
14:36:54,85
14:36:59,86
14:37:09,87
14:37:14,87
14:37:19,88
14:37:24,87
14:37:29,88
14:37:34,92
14:37:39,90
14:37:44,88
14:37:49,86
14:37:59,87
14:38:04,85
14:38:09,83
14:38:14,82
14:38:29,83
14:38:34,84
14:38:44,85
14:38:49,84
14:38:59,85
14:39:14,85
14:39:19,82
14:39:24,81
14:39:29,83
14:39:34,85
14:39:39,86
14:39:44,87
14:39:49,88
14:39:54,84
14:39:59,81
14:40:05,81
14:40:10,82
14:40:20,83
14:40:25,86
14:40:35,87
14:40:50,88
14:41:00,87
14:41:05,83
14:41:10,80
14:41:20,81
14:41:30,80
14:41:35,81
14:41:40,81
14:41:55,82
14:42:05,82
14:42:10,83
14:42:25,83
14:42:30,84
14:42:35,85
14:42:45,86
14:43:00,86
14:43:05,85
14:43:15,84
14:43:20,82
14:43:25,83
14:43:30,82
14:43:40,83
14:43:45,86
14:43:50,87
14:43:55,86
14:44:00,87
14:44:05,89
14:44:10,90
14:44:15,89
14:44:25,88
14:44:40,88
14:44:45,89
14:44:50,90
14:44:55,91
14:45:00,92
14:45:05,92
14:45:10,93
14:45:15,94
14:45:25,93
14:45:30,92
14:45:45,92
14:45:50,93
14:45:55,92
14:46:10,92
14:46:15,93
14:46:30,94
14:46:40,93
14:46:45,92
14:46:50,91
14:46:55,88
14:47:05,87
14:47:10,85
14:47:15,83
14:47:20,83
14:47:25,82
14:47:30,83
14:47:35,84
14:47:40,85
14:47:45,86
14:47:50,87
14:48:00,86
14:48:05,80
14:48:10,77
14:48:15,78
14:48:30,80
14:48:35,81
14:48:40,82
14:48:45,84
14:48:50,86
14:48:55,87
14:49:00,89
14:49:05,90
14:49:10,92
14:49:25,92
14:49:30,93
14:49:45,92
14:49:50,91
14:49:55,90
14:50:00,89
14:50:05,88
14:50:15,89
14:50:30,88
14:50:45,88
14:50:50,90
14:51:05,89
14:51:10,88
14:51:25,88
14:51:30,88
14:51:35,89
14:51:45,85
14:51:50,79
14:52:00,80
14:52:05,81
14:52:10,83
14:52:20,84
14:52:25,85
14:52:35,84
14:52:45,83
14:53:00,83
14:53:15,83
14:53:30,83
14:53:35,89
14:53:40,89
14:53:45,89
14:53:50,88
14:53:55,87
14:54:05,86
14:54:10,85
14:54:15,84
14:54:20,83
14:54:30,84
14:54:45,83
14:54:55,84
14:55:00,85
14:55:05,87
14:55:10,88
14:55:20,89
14:55:25,90
14:55:30,91
14:55:35,90
14:55:40,87
14:55:50,88
14:55:55,90
14:56:00,91
14:56:05,92
14:56:10,91
14:56:15,90
14:56:30,90
14:56:35,88
14:56:41,88
14:56:51,87
14:56:56,89
14:57:06,88
14:57:11,88
14:57:16,86
14:57:21,79
14:57:36,80
14:57:41,78
14:57:46,75
14:57:51,75
14:58:01,76
14:58:06,77
14:58:11,78
14:58:16,78
14:58:21,80
14:58:26,83
14:58:31,84
14:58:36,85
14:58:41,86
14:58:51,84
14:59:01,85
14:59:16,85
14:59:21,83
14:59:36,84
14:59:51,85
14:59:56,87
15:00:01,88
15:00:06,84
15:00:11,81
15:00:16,83
15:00:26,84
15:00:31,86
15:00:41,87
15:00:46,85
15:00:56,86
15:01:11,85
15:01:16,86
15:01:21,87
15:01:31,89
15:01:41,88
15:01:46,90
15:01:51,88
15:01:56,80
15:02:01,78
15:02:16,78
15:02:21,79
15:02:26,79
15:02:31,80
15:02:41,81
15:02:46,78
15:02:51,73
15:02:56,73
15:03:01,74
15:03:06,76
15:03:11,80
15:03:16,81
15:03:21,82
15:03:31,81
15:03:41,80
15:03:46,81
15:03:56,82
15:04:01,83
15:04:06,82
15:04:16,83
15:04:31,84
15:04:36,86
15:04:41,89
15:04:51,81
15:04:56,76
15:05:06,77
15:05:11,79
15:05:16,81
15:05:21,82
15:05:26,83
15:05:31,83
15:05:46,83
15:05:51,79
15:05:56,76
15:06:01,72
15:06:06,71
15:06:11,72
15:06:21,75
15:06:26,76
15:06:36,78
15:06:41,80
15:06:46,82
15:06:51,85
15:06:56,86
15:07:06,87
15:07:11,88
15:07:21,89
15:07:36,90
15:07:46,91
15:07:51,89
15:07:56,87
15:08:01,84
15:08:06,83
15:08:11,82
15:08:16,81
15:08:26,80
15:08:31,77
15:08:36,76
15:08:41,76
15:08:46,76
15:08:51,77
15:08:56,75
15:09:01,75
15:09:06,75
15:09:11,74
15:09:21,75
15:09:36,76
15:09:41,78
15:09:51,79
15:09:56,80
15:10:06,80
15:10:11,77
15:10:21,83
15:10:26,86
15:10:41,84
15:10:46,73
15:10:51,72
15:11:06,71
15:11:16,72
15:11:21,74
15:11:26,80
15:11:31,80
15:11:46,80
15:11:51,82
15:11:56,78
15:12:01,74
15:12:06,73
15:12:16,74
15:12:21,72
15:12:26,71
15:12:41,71
15:12:51,74
15:12:56,73
15:13:01,71
15:13:06,72
15:13:11,74
15:13:16,78
15:13:21,87
15:13:36,87
15:13:41,88
15:13:46,86
15:13:51,77
15:13:56,72
15:14:01,67
15:14:11,69
15:14:16,70
15:14:21,71
15:14:26,73
15:14:31,75
15:14:36,77
15:14:41,80
15:14:46,82
15:14:51,83
15:14:57,82
15:15:12,82
15:15:22,83
15:15:27,74
15:15:32,70
15:15:37,71
15:15:42,72
15:15:47,74
15:15:52,75
15:15:57,76
15:16:02,77
15:16:07,79
15:16:12,79
15:16:22,79
15:16:27,79
15:16:32,80
15:16:37,82
15:16:42,83
15:16:57,84
15:17:02,85
15:17:17,85
15:17:27,84
15:17:37,83
15:17:47,82
15:17:52,81
15:17:57,80
15:18:02,80
15:18:12,79
15:18:27,79
15:18:37,78
15:18:52,76
15:18:57,70
15:19:12,71
15:19:22,71
15:19:32,70
15:19:47,70
15:20:02,70
15:20:17,70
15:20:32,70
15:20:42,71
15:20:47,65
15:20:52,63
15:21:07,64
15:21:12,65
15:21:17,66
15:21:22,67
15:21:32,68
15:21:37,69
15:21:42,69
15:21:47,69
15:21:57,70
15:22:07,71
15:22:12,69
15:22:17,69
15:22:22,70
15:22:27,72
15:22:32,73
15:22:37,74
15:22:42,75
15:22:52,76
15:23:02,77
15:23:07,78
15:23:12,80
15:23:17,81
15:23:22,82
15:23:32,83
15:23:47,82
15:23:52,84
15:23:57,87
15:24:02,91
15:24:07,90
15:24:22,90
15:24:27,91
15:24:32,92
15:24:47,91
15:24:52,89
15:24:57,88
15:25:02,91
15:25:07,92
15:25:17,90
15:25:22,91
15:25:27,89
15:25:32,88
15:25:37,86
15:25:42,82
15:25:47,83
15:25:52,83
15:26:07,84
15:26:12,86
15:26:17,89
15:26:22,88
15:26:27,85
15:26:32,83
15:26:42,82
15:26:57,82
15:27:07,82
15:27:22,82
15:27:37,81
15:27:42,80
15:27:47,78
15:27:52,77
15:28:02,76
15:28:17,76
15:28:22,75
15:28:37,75
15:28:42,76
15:28:57,76
15:29:02,76
15:29:17,76
15:29:22,75
15:29:37,77
15:29:42,78
15:29:47,79
15:29:57,80
15:30:02,81
15:30:07,83
15:30:12,84
15:30:17,84
15:30:27,84
15:30:32,83
15:30:37,82
15:30:42,81
15:30:47,80
15:30:57,81
15:31:02,79
15:31:17,79
15:32:18,62
15:32:23,61
15:32:33,61
15:32:38,61
15:32:48,62
15:32:53,63
15:33:08,62
15:33:13,61
15:33:23,63
15:33:33,64
15:33:38,65
15:33:48,66
15:33:58,68
15:34:08,69
15:34:13,70
15:34:23,71
15:34:38,72
15:34:48,73
15:34:53,72
15:35:08,72
15:35:18,73
15:35:33,72
15:35:48,72
15:35:58,71
15:36:08,69
15:36:13,70
15:36:18,69
15:36:23,71
15:36:38,71
15:36:53,71
15:37:08,71
15:37:23,71
15:37:28,71
15:37:33,69
15:37:38,64
15:37:48,62
15:38:03,62
15:38:18,62
15:38:23,63
15:38:38,63
15:38:53,63
15:39:03,63
15:39:08,64
15:39:18,65
15:39:23,66
15:39:28,66
15:39:33,61
15:39:38,60
15:39:43,61
15:39:48,63
15:40:03,65
15:40:08,63
15:40:13,63
15:40:23,62
15:40:28,62
15:40:33,63
15:40:38,71
15:40:43,75
15:40:48,74
15:40:58,75
15:41:03,72
15:41:08,63
15:41:13,63
15:41:18,65
15:41:23,69
15:41:38,69
15:41:43,69
15:41:53,70
15:42:03,69
15:42:08,65
15:42:13,64
15:42:18,63
15:42:28,64
15:42:33,63
15:42:38,62
15:42:48,60
15:42:58,61
15:43:03,63
15:43:18,63
15:43:23,63
15:43:38,64
15:43:43,65
15:43:48,63
15:43:53,61
15:43:58,58
15:44:08,57
15:44:18,59
15:44:23,60
15:44:38,59
15:44:43,58
15:44:48,55
15:45:03,56
15:45:08,57
15:45:13,58
15:45:18,60
15:45:23,62
15:45:28,63
15:45:38,64
15:45:43,65
15:45:53,64
15:45:58,63
15:46:08,66
15:46:13,69
15:46:23,68
15:46:33,66
15:46:43,67
15:46:49,68
15:46:54,73
15:47:04,72
15:47:09,64
15:47:14,62
15:47:19,61
15:47:29,63
15:47:34,66
15:47:39,68
15:47:44,69
15:47:54,70
15:47:59,71
15:48:09,72
15:48:14,68
15:48:29,69
15:48:34,69
15:48:49,70
15:48:59,70
15:49:09,69
15:49:24,72
15:49:29,73
15:49:44,73
15:49:49,74
15:50:04,74
15:50:09,75
15:50:14,67
15:50:19,66
15:50:24,65
15:50:29,63
15:50:39,63
15:50:44,61
15:50:59,61
15:51:04,66
15:51:09,69
15:51:19,68
15:51:24,66
15:51:29,64
15:51:34,64
15:51:39,65
15:51:44,66
15:51:59,67
15:52:14,66
15:52:19,65
15:52:24,66
15:52:39,67
15:52:49,67
15:52:54,67
15:53:04,68
15:53:09,69
15:53:14,70
15:53:19,69
15:53:34,69
15:53:44,66
15:53:49,62
15:53:54,63
15:53:59,66
15:54:09,67
15:54:19,66
15:54:24,63
15:54:34,63
15:54:39,64
15:54:49,65
15:55:04,65
15:55:09,66
15:55:19,67
15:55:24,63
15:55:29,65
15:55:34,67
15:55:39,68
15:55:44,70
15:55:49,71
15:55:54,68
15:56:04,67
15:56:09,65
15:56:14,64
15:56:29,64
15:56:34,66
15:56:39,68
15:56:44,73
15:56:49,72
15:56:54,71
15:56:59,67
15:57:04,65
15:57:19,66
15:57:24,71
15:57:29,85
15:57:34,88
15:57:39,87
15:57:44,86
15:57:49,85
15:57:54,84
15:57:59,85
15:58:14,86
15:58:24,85
15:58:34,84
15:58:44,81
15:58:49,79
15:58:54,80
15:58:59,81
15:59:14,82
15:59:19,83
15:59:24,84
15:59:29,109
15:59:34,109
15:59:39,80
15:59:44,73
15:59:49,65
15:59:54,66
15:59:59,68
16:00:04,71
16:00:14,73
16:00:19,78
