Time,Heart Rate
11:12:04,100
11:12:19,100
11:12:24,104
11:12:34,106
11:12:39,108
11:12:44,106
11:12:54,105
11:12:59,104
11:13:04,100
11:13:09,101
11:13:14,105
11:13:24,103
11:13:29,104
11:13:34,105
11:13:44,104
11:13:49,101
11:13:54,97
11:13:59,95
11:14:04,94
11:14:19,92
11:14:24,91
11:14:39,92
11:14:44,96
11:14:49,101
11:14:54,102
11:15:04,101
11:15:19,101
11:15:24,104
11:15:29,106
11:15:34,103
11:15:39,105
11:15:44,106
11:15:54,102
11:15:59,99
11:16:04,97
11:16:14,97
11:16:19,96
11:16:24,94
11:16:30,94
11:16:35,101
11:16:40,102
11:16:45,100
11:16:50,97
11:16:55,99
11:17:05,98
11:17:10,93
11:17:20,94
11:17:30,96
11:17:35,96
11:17:40,99
11:17:45,99
11:17:55,96
11:18:00,95
11:18:05,94
11:18:15,98
11:18:20,103
11:18:25,102
11:18:30,99
11:18:35,94
11:18:40,92
11:18:45,88
11:19:00,88
11:19:05,90
11:19:10,92
11:19:25,92
11:19:26,91
11:19:31,92
11:19:36,93
11:19:41,94
11:19:46,96
11:19:51,97
11:20:06,97
11:20:11,99
11:20:21,103
11:20:26,104
11:20:31,105
11:20:41,92
11:20:46,90
11:20:56,91
11:21:01,94
11:21:06,96
11:21:11,97
11:21:16,98
11:21:31,98
11:21:41,97
11:21:56,97
11:22:01,98
11:22:06,103
11:22:11,102
11:22:16,105
11:22:21,106
11:22:26,96
11:22:31,94
11:22:36,92
11:22:51,93
11:23:06,93
11:23:11,94
11:23:16,95
11:23:21,101
11:23:26,109
11:23:41,108
11:23:46,107
11:23:56,104
11:24:01,99
11:24:06,101
11:24:11,105
11:24:16,104
11:24:26,103
11:24:31,101
11:24:36,97
11:24:41,90
11:24:46,89
11:24:51,91
11:25:01,92
11:25:06,96
11:25:11,95
11:25:16,92
11:25:21,89
11:25:26,88
11:25:31,86
11:25:41,87
11:25:51,91
11:25:56,93
11:26:01,94
11:26:06,95
11:26:21,94
11:26:26,100
11:26:31,114
11:26:36,104
11:26:46,103
11:26:51,102
11:26:56,103
