Time,Heart Rate
12:38:05,87
12:38:20,87
12:38:25,86
12:38:35,85
12:38:40,84
12:38:45,83
12:38:50,82
12:38:55,83
12:39:10,83
12:39:15,87
12:39:30,87
12:39:35,86
12:39:40,85
12:39:45,82
12:40:00,82
12:40:15,83
12:40:30,83
12:40:31,83
12:40:41,81
12:40:46,78
12:40:56,79
12:41:01,84
12:41:06,88
12:41:21,88
12:41:31,89
12:41:36,88
12:41:41,87
12:41:51,86
12:41:56,85
12:42:06,86
12:42:21,86
12:42:26,85
12:42:36,86
12:42:46,85
12:42:51,86
12:42:56,87
12:43:01,86
12:43:06,85
12:43:11,84
12:43:26,84
12:43:31,88
12:43:36,95
12:43:41,94
12:43:46,93
12:43:51,92
12:43:56,91
12:44:01,89
12:44:06,87
12:44:16,86
12:44:21,85
12:44:26,83
12:44:36,84
12:44:41,84
12:44:46,77
12:44:51,76
12:45:06,77
12:45:21,78
12:45:26,81
12:45:41,81
12:45:46,82
12:46:01,82
12:46:16,83
12:46:21,85
12:46:31,85
12:46:36,84
12:46:51,84
12:47:06,84
12:47:16,83
12:47:31,83
12:47:36,84
12:47:41,83
12:47:46,84
12:48:01,84
12:48:16,84
12:48:21,83
12:48:31,82
12:48:41,83
12:48:51,85
12:48:56,93
12:49:01,91
12:49:06,89
12:49:11,88
12:49:26,88
12:49:31,89
12:49:41,90
12:49:46,92
12:49:51,91
12:49:56,94
12:50:06,93
12:50:21,93
12:50:36,93
12:50:41,93
12:50:46,94
12:50:51,95
12:50:56,94
12:51:01,89
12:51:06,76
12:51:11,75
12:51:16,74
12:51:21,74
12:51:26,75
12:51:31,76
12:51:46,76
12:51:51,75
12:51:56,74
12:52:01,73
12:52:11,71
12:52:16,70
12:52:21,68
12:52:26,68
12:52:31,71
12:52:36,72
12:52:41,73
12:52:46,74
12:52:51,75
12:52:56,77
