Time,Heart Rate
16:45:07,95
16:45:12,94
16:45:17,95
16:45:22,101
16:45:27,104
16:45:37,105
16:45:42,104
16:45:47,91
16:45:52,89
16:45:57,88
16:46:02,88
16:46:07,89
16:46:17,90
16:46:22,91
16:46:37,90
16:46:47,89
16:46:52,91
16:46:57,92
16:47:07,92
16:47:22,95
16:47:27,93
16:47:32,92
16:47:37,90
16:47:42,91
16:47:47,92
16:47:57,93
16:48:02,94
16:48:07,95
16:48:22,94
16:48:27,93
16:48:37,94
16:48:47,93
16:48:52,91
16:49:07,91
16:49:12,92
16:49:17,94
16:49:32,94
16:49:37,92
16:49:52,92
16:50:02,92
16:50:07,88
16:50:12,86
16:50:27,86
16:50:37,87
16:50:47,87
16:50:52,86
16:51:07,86
16:51:12,87
16:51:22,88
16:51:27,87
16:51:42,89
16:51:47,90
16:52:02,89
16:52:17,89
16:52:22,90
16:52:32,89
16:52:37,89
16:52:47,90
16:52:57,88
16:53:12,89
16:53:17,88
16:53:27,89
16:53:32,92
16:53:37,95
16:53:42,93
16:53:47,92
16:54:02,92
16:54:12,92
16:54:22,92
16:54:37,93
16:54:47,94
16:55:02,93
16:55:07,90
16:55:12,86
16:55:17,88
16:55:32,89
16:55:37,90
16:55:52,90
16:56:02,91
16:56:07,92
16:56:22,92
16:56:32,91
16:56:37,89
16:56:42,90
16:56:52,89
16:57:07,89
16:57:22,89
16:57:32,88
16:57:37,87
16:57:47,88
16:57:57,89
16:58:02,90
16:58:07,90
16:58:12,90
16:58:27,89
16:58:32,88
16:58:42,89
16:58:47,88
16:58:57,89
16:59:02,90
16:59:17,90
16:59:32,88
16:59:37,92
16:59:42,95
16:59:47,96
