Time,Heart Rate
15:45:03,76
15:45:18,75
15:45:33,74
15:45:43,75
15:45:53,76
15:45:58,77
15:46:08,79
15:46:13,78
15:46:18,78
15:46:23,74
15:46:28,73
15:46:43,75
15:46:48,79
15:46:58,80
15:47:03,86
15:47:08,91
15:47:13,93
15:47:18,92
15:47:28,89
15:47:33,86
15:47:38,80
15:47:43,79
15:47:48,78
15:47:58,79
15:48:03,80
15:48:08,79
15:48:18,82
15:48:23,93
15:48:28,88
15:48:33,76
15:48:38,72
15:48:43,68
15:48:48,68
15:48:58,69
15:49:03,69
15:49:08,70
15:49:13,69
15:49:23,69
15:49:33,69
15:49:38,70
15:49:53,70
15:50:03,72
15:50:08,74
15:50:18,70
15:50:23,69
15:50:33,70
15:50:38,71
15:50:53,71
15:51:03,70
15:51:08,66
15:51:23,66
15:51:28,69
15:51:33,69
15:51:38,71
15:51:45,72
15:51:50,71
15:51:55,71
15:52:05,71
15:52:15,70
15:52:25,71
15:52:30,72
15:52:35,77
15:52:40,81
15:52:45,80
15:52:50,79
15:52:55,74
15:53:00,71
15:53:10,72
15:53:15,73
15:53:20,72
15:53:25,71
15:53:40,71
15:53:50,70
15:54:00,71
15:54:05,72
15:54:10,74
15:54:15,77
15:54:20,81
15:54:25,80
15:54:40,80
15:54:46,71
15:54:51,70
15:55:01,69
15:55:06,70
15:55:11,71
15:55:16,72
15:55:21,74
15:55:36,77
15:55:41,78
15:55:56,80
15:56:01,75
15:56:06,71
15:56:11,69
15:56:21,71
15:56:26,72
15:56:31,73
15:56:41,74
15:56:46,75
15:56:51,72
15:56:56,71
15:57:01,72
15:57:06,74
15:57:11,73
15:57:21,72
15:57:31,79
15:57:36,81
15:57:41,81
15:57:46,78
15:57:51,74
15:57:56,73
15:58:11,74
15:58:16,71
15:58:21,70
15:58:31,71
15:58:36,72
15:58:41,73
15:58:46,72
15:58:51,73
15:59:01,74
15:59:06,75
15:59:11,76
15:59:16,77
15:59:21,78
15:59:26,79
15:59:31,81
15:59:36,82
15:59:41,84
15:59:46,85
15:59:51,87
15:59:56,89
