Time,Heart Rate
11:43:00,85
11:43:05,86
11:43:10,87
11:43:15,85
11:43:20,83
11:43:35,83
11:43:50,83
11:43:55,80
11:44:00,79
11:44:10,80
11:44:15,79
11:44:30,80
11:44:45,79
11:44:55,80
11:45:10,81
11:45:20,83
11:45:25,84
11:45:35,85
11:45:40,84
11:45:45,83
11:45:50,82
11:45:55,83
11:46:05,81
11:46:10,79
11:46:25,80
11:46:35,81
11:46:50,83
11:46:55,85
11:47:00,96
11:47:05,104
11:47:10,102
11:47:15,98
11:47:25,96
11:47:40,94
11:47:50,90
11:47:55,85
11:48:05,84
11:48:20,85
11:48:25,85
11:48:30,85
11:48:35,86
11:48:40,86
11:48:45,88
11:48:50,89
11:48:55,89
11:49:05,89
11:49:20,89
11:49:25,87
11:49:40,87
11:49:55,87
11:50:00,88
11:50:10,87
11:50:15,86
11:50:20,88
11:50:25,89
11:50:31,89
11:50:46,89
11:51:01,89
11:51:06,90
11:51:21,90
11:51:26,89
11:51:31,87
11:51:36,89
11:51:51,89
11:51:56,90
11:52:01,91
11:52:06,93
11:52:11,95
11:52:26,99
11:52:31,108
11:52:41,105
11:52:46,98
11:52:51,95
11:53:06,91
11:53:11,89
11:53:26,89
11:53:36,87
11:53:41,84
11:53:51,84
11:53:56,85
11:54:06,84
11:54:11,85
11:54:16,84
11:54:21,86
11:54:36,87
11:54:41,88
11:54:56,88
11:55:01,89
11:55:06,90
11:55:11,90
11:55:16,89
11:55:21,87
11:55:31,86
11:55:36,87
11:55:41,88
11:55:46,89
11:55:51,90
11:56:06,105
11:56:11,106
11:56:26,106
11:56:41,105
11:56:56,105
11:57:01,104
11:57:16,105
11:57:21,106
11:57:26,102
11:57:31,98
11:57:36,95
11:57:41,95
