Time,Heart Rate
09:17:31,70
09:17:46,84
09:17:51,85
09:17:56,89
09:18:01,89
09:18:06,88
09:18:11,86
09:18:21,88
09:18:26,90
09:18:31,89
09:18:41,90
09:18:51,89
09:19:06,88
09:19:11,87
09:19:26,88
09:19:31,89
09:19:36,90
09:19:46,90
09:19:51,91
09:19:56,92
09:20:01,94
09:20:06,93
09:20:11,94
09:20:21,93
09:20:26,92
09:20:41,91
09:20:46,91
09:20:51,92
09:21:06,93
09:21:11,93
09:21:26,94
09:21:31,95
09:21:36,96
09:21:41,95
09:21:46,93
09:21:51,92
09:21:56,98
09:22:01,112
09:22:06,110
09:22:11,106
09:22:16,102
09:22:21,100
09:22:26,108
09:22:31,110
09:22:36,112
09:22:41,113
09:22:46,116
09:22:51,118
09:22:56,114
09:23:01,115
09:23:16,115
09:23:20,115
09:23:25,118
09:23:30,119
09:23:35,120
09:23:40,121
09:23:45,121
09:23:50,122
09:23:55,123
09:24:00,124
09:24:10,123
09:24:15,122
09:24:20,120
09:24:25,116
09:24:30,117
09:24:35,119
09:24:50,119
09:24:55,122
09:25:05,125
09:25:10,126
09:25:15,129
09:25:20,131
09:25:30,123
09:25:35,118
09:25:40,115
09:25:45,113
09:25:50,118
09:25:57,120
09:26:02,123
09:26:07,125
09:26:12,128
09:26:17,129
09:26:22,130
09:26:27,120
09:26:32,111
09:26:37,112
09:26:42,113
09:26:47,112
09:26:52,110
09:26:57,109
09:27:02,114
09:27:07,118
09:27:12,119
09:27:17,122
09:27:22,124
09:27:27,121
09:27:32,120
09:27:37,118
09:27:42,116
09:27:47,115
09:27:52,113
09:28:07,113
09:28:12,113
09:28:17,114
09:28:27,109
09:28:32,107
09:28:42,111
09:28:47,116
09:28:52,117
09:28:57,118
09:29:02,119
09:29:12,120
09:29:27,118
09:29:32,116
09:29:37,114
09:29:42,104
09:29:47,93
09:29:52,104
09:29:57,113
09:30:02,115
09:30:07,120
09:30:12,122
09:30:17,123
09:30:22,121
09:30:27,118
09:30:32,110
09:30:37,108
09:30:42,107
09:30:47,109
09:30:57,112
09:31:02,113
09:31:12,115
09:31:22,117
09:31:27,121
09:31:32,120
09:31:37,122
09:31:47,117
09:31:52,109
09:31:57,112
09:32:02,115
09:32:07,107
09:32:12,103
09:32:17,104
09:32:22,105
09:32:27,104
09:32:32,111
09:32:37,113
09:32:42,113
09:32:52,114
09:32:57,116
09:33:02,114
09:33:07,110
09:33:12,109
09:33:17,105
09:33:22,107
09:33:27,118
09:33:32,119
09:33:37,123
09:33:42,122
09:33:47,111
09:33:57,115
09:34:02,116
09:34:07,117
09:34:12,120
09:34:17,121
09:34:22,124
09:34:32,123
09:34:37,122
09:34:42,123
09:34:47,122
09:34:52,121
09:34:57,118
09:35:02,119
09:35:07,120
09:35:12,119
09:35:17,120
09:35:22,117
09:35:27,117
09:35:42,116
09:35:52,116
09:35:57,115
09:36:02,104
09:36:12,106
09:36:17,109
09:36:22,110
09:36:27,111
09:36:37,114
09:36:42,119
09:36:47,120
09:36:52,116
09:36:57,115
09:37:02,117
09:37:07,118
09:37:12,120
09:37:17,122
09:37:22,121
09:37:27,117
09:37:32,118
09:37:37,116
09:37:42,118
09:37:47,121
09:37:52,122
09:37:57,121
09:38:02,121
09:38:12,120
09:38:17,114
09:38:22,111
09:38:27,118
09:38:32,120
09:38:47,120
09:38:52,123
09:38:57,122
09:39:02,123
09:39:12,124
09:39:17,125
09:39:22,126
09:39:27,125
09:39:37,123
09:39:42,124
09:39:47,125
09:39:52,121
09:40:02,119
09:40:12,122
09:40:17,126
09:40:27,125
09:40:32,126
09:40:47,126
09:40:52,126
09:40:58,124
09:41:08,125
09:41:13,124
09:41:18,125
09:41:23,126
09:41:28,129
09:41:33,122
09:41:38,116
09:41:43,113
09:41:48,112
09:41:53,115
09:41:58,116
09:42:03,118
09:42:08,122
09:42:13,123
09:42:23,122
09:42:38,122
09:42:43,120
09:42:48,118
09:42:53,117
09:42:58,114
09:43:03,113
09:43:13,112
09:43:23,111
09:43:28,109
09:43:33,107
09:43:43,109
09:43:48,109
09:44:03,107
09:44:08,102
09:44:13,104
09:44:18,106
09:44:23,104
09:44:33,110
09:44:38,116
09:44:43,117
09:44:48,119
09:44:53,121
09:44:58,121
09:45:03,120
09:45:08,121
09:45:13,122
09:45:18,120
09:45:28,121
09:45:33,119
09:45:38,118
09:45:43,113
09:45:48,117
09:45:53,107
09:45:58,106
09:46:03,101
09:46:08,100
09:46:13,113
09:46:18,117
09:46:23,118
09:46:38,119
09:46:43,118
09:46:48,114
09:46:53,116
09:46:58,117
09:47:13,119
09:47:18,124
09:47:23,127
09:47:28,130
09:47:38,130
09:47:43,127
09:47:48,126
09:47:53,127
09:48:03,127
09:48:08,123
09:48:13,121
09:48:18,122
09:48:23,124
09:48:28,121
09:48:38,122
09:48:43,118
09:48:48,113
09:48:53,111
09:49:03,110
09:49:08,111
09:49:13,113
09:49:18,115
09:49:23,119
09:49:28,121
09:49:33,122
09:49:38,110
09:49:43,115
09:49:48,121
09:49:53,126
09:49:58,128
09:50:08,121
09:50:13,122
09:50:18,120
09:50:23,121
09:50:28,125
09:50:33,128
09:50:38,130
09:50:43,131
09:50:48,132
09:50:53,129
09:50:58,128
09:51:08,129
09:51:13,128
09:51:18,126
09:51:23,127
09:51:28,128
09:51:38,127
09:51:48,130
09:51:53,129
09:51:58,131
09:52:13,133
09:52:18,133
09:52:23,133
09:52:28,132
09:52:33,133
09:52:38,136
09:52:43,137
09:52:48,136
09:52:58,134
09:53:03,133
09:53:08,132
09:53:13,129
09:53:18,126
09:53:23,127
09:53:28,129
09:53:33,128
09:53:38,134
09:53:43,132
09:53:48,129
09:53:53,126
09:54:08,127
09:54:13,125
09:54:18,126
09:54:28,127
09:54:33,129
09:54:38,127
09:54:43,125
09:54:48,124
09:54:53,125
09:54:58,128
09:55:03,130
