Time,Heart Rate
13:15:01,83
13:15:06,82
13:15:21,86
13:15:26,87
13:15:31,86
13:15:41,87
13:15:46,88
13:15:51,89
13:16:01,90
13:16:06,86
13:16:11,86
13:16:16,87
13:16:21,88
13:16:31,89
13:16:41,93
13:16:46,97
13:16:51,98
13:17:01,99
13:17:11,100
13:17:16,99
13:17:31,99
13:17:36,107
13:17:41,106
13:17:46,104
13:18:01,104
13:18:02,102
13:18:12,95
13:18:17,94
13:18:22,94
13:18:27,95
13:18:37,94
13:18:42,93
13:18:47,91
13:18:52,88
13:18:57,89
13:19:02,92
13:19:07,89
13:19:12,92
13:19:17,100
13:19:22,98
13:19:27,94
13:19:32,90
13:19:37,87
13:19:42,90
13:19:47,88
13:19:52,87
13:19:57,89
13:20:07,88
13:20:12,90
13:20:17,92
13:20:22,93
13:20:27,92
13:20:32,90
13:20:42,91
13:20:47,92
13:20:52,95
13:20:57,97
13:21:07,96
13:21:12,95
13:21:17,93
13:21:27,92
13:21:32,93
13:21:37,100
13:21:42,103
13:21:47,101
13:21:57,100
13:22:07,101
13:22:17,102
13:22:27,100
13:22:32,97
13:22:37,92
13:22:42,82
13:22:47,81
13:22:57,82
13:23:02,83
13:23:07,85
13:23:12,86
13:23:17,86
13:23:22,87
13:23:37,87
13:23:47,86
13:23:52,85
13:23:57,83
13:24:02,82
13:24:12,81
13:24:22,79
13:24:27,77
13:24:32,78
13:24:42,79
13:24:47,83
13:24:52,82
13:24:57,83
13:25:02,84
13:25:07,85
13:25:17,87
13:25:32,87
13:25:47,87
13:25:52,88
13:25:57,90
13:26:02,86
13:26:07,83
13:26:17,84
13:26:27,88
13:26:32,92
13:26:37,92
13:26:47,90
13:26:52,89
13:27:02,91
13:27:07,92
13:27:12,94
13:27:27,95
13:27:32,97
13:27:37,98
13:27:47,95
13:27:52,94
13:27:57,92
13:28:02,91
13:28:07,90
13:28:12,85
13:28:17,81
13:28:22,79
13:28:27,80
13:28:32,82
13:28:37,84
13:28:42,89
13:28:52,87
13:28:57,84
13:29:02,83
13:29:12,84
13:29:22,85
13:29:27,89
13:29:33,89
13:29:38,87
13:29:43,85
13:29:53,86
13:29:58,85
13:30:03,86
13:30:13,85
13:30:18,84
13:30:23,80
13:30:28,79
13:30:33,84
13:30:38,85
13:30:43,82
13:30:58,83
13:31:03,80
13:31:08,78
13:31:13,80
13:31:18,81
13:31:23,82
13:31:28,83
13:31:33,85
13:31:38,86
13:31:43,85
13:31:58,85
13:32:08,86
13:32:13,84
13:32:18,81
13:32:23,82
13:32:28,84
13:32:33,85
13:32:43,86
13:32:48,87
13:32:53,88
13:33:03,87
13:33:08,85
13:33:13,84
13:33:18,85
13:33:33,85
13:33:38,84
13:33:53,85
13:33:58,87
13:34:03,88
13:34:13,86
13:34:18,85
13:34:28,84
13:34:33,83
13:34:38,82
13:34:43,83
13:34:58,82
