Time,Heart Rate
15:26:02,73
15:26:07,85
15:26:12,85
15:26:17,86
15:26:22,88
15:26:27,89
15:26:32,88
15:26:42,86
15:26:47,85
15:26:52,84
15:26:57,83
15:27:02,82
15:27:17,82
15:27:22,83
15:27:32,84
15:27:37,85
15:27:42,86
15:27:57,85
15:28:02,84
15:28:12,85
15:28:27,85
15:28:32,85
15:28:37,84
15:28:42,85
15:28:52,86
15:28:57,85
15:29:02,83
15:29:07,81
15:29:17,82
15:29:27,84
15:29:32,86
15:29:37,86
15:29:42,85
15:29:47,84
15:29:57,85
15:30:12,87
15:30:22,86
15:30:27,87
15:30:32,85
15:30:37,84
15:30:52,84
15:30:57,86
15:31:02,89
15:31:07,91
15:31:12,93
15:31:17,94
15:31:22,96
15:31:27,95
15:31:32,94
15:31:37,93
15:31:42,94
15:31:47,93
15:31:54,92
15:31:59,96
15:32:09,95
15:32:14,94
15:32:19,93
15:32:24,89
15:32:39,89
15:32:54,89
15:33:04,91
15:33:14,90
15:33:24,91
15:33:29,92
15:33:39,93
15:33:44,94
15:33:49,95
15:33:54,96
15:33:59,97
15:34:04,98
15:34:09,96
15:34:24,96
15:34:34,99
15:34:39,100
15:34:44,99
15:34:49,104
15:34:54,108
15:34:59,112
15:35:04,113
15:35:11,114
15:35:21,115
15:35:26,114
15:35:31,112
15:35:41,115
15:35:46,114
15:35:51,113
15:35:56,112
15:36:01,115
15:36:06,113
15:36:11,115
15:36:16,116
15:36:21,115
15:36:26,113
15:36:31,114
15:36:36,109
15:36:41,107
15:36:56,106
15:37:01,106
15:37:06,107
15:37:11,108
15:37:16,109
15:37:26,110
15:37:31,112
15:37:36,114
15:37:46,115
15:37:51,113
15:37:56,110
15:38:06,108
15:38:11,105
15:38:16,103
15:38:21,104
15:38:36,104
15:38:46,105
15:39:01,103
15:39:16,103
15:39:31,104
15:39:36,104
15:39:46,105
15:39:56,104
15:40:01,99
15:40:06,98
15:40:21,100
15:40:26,104
15:40:31,106
15:40:36,107
15:40:41,107
15:40:46,106
15:40:51,101
15:41:06,101
15:41:11,102
15:41:16,103
15:41:21,104
15:41:26,106
15:41:31,104
15:41:36,103
15:41:46,105
15:41:51,107
15:42:01,106
15:42:06,105
15:42:21,105
15:42:26,106
15:42:36,106
15:42:46,107
15:42:51,110
15:42:56,112
15:43:01,111
15:43:06,113
15:43:11,114
15:43:21,113
15:43:26,116
15:43:31,120
15:43:36,125
15:43:41,128
15:43:46,129
15:43:56,128
15:44:06,124
15:44:11,118
15:44:16,113
15:44:21,108
15:44:26,106
15:44:31,107
15:44:36,108
15:44:41,103
15:44:46,100
15:44:51,101
15:44:56,103
15:45:01,102
15:45:06,100
15:45:11,100
15:45:16,101
15:45:26,106
15:45:31,107
15:45:36,105
15:45:41,104
15:45:46,102
15:45:51,97
15:45:56,100
15:46:01,109
15:46:06,117
15:46:11,119
15:46:26,118
15:46:31,119
15:46:46,120
15:46:51,119
15:46:56,118
15:47:01,120
15:47:06,121
15:47:11,123
15:47:16,121
15:47:26,120
15:47:31,119
15:47:41,118
15:47:56,119
15:48:01,118
15:48:06,114
15:48:11,112
15:48:16,110
15:48:26,108
15:48:31,110
15:48:36,108
15:48:41,107
15:48:56,107
15:49:01,108
15:49:06,106
15:49:11,103
15:49:26,108
15:49:31,111
15:49:36,110
15:49:46,108
15:49:51,107
15:49:56,105
15:50:01,106
15:50:06,106
15:50:11,104
15:50:21,106
15:50:26,110
15:50:31,111
15:50:36,112
15:50:41,112
15:50:51,113
15:51:06,113
15:51:11,111
15:51:21,110
15:51:26,108
15:51:31,105
15:51:36,104
15:51:41,102
15:51:46,100
15:51:51,97
15:52:06,97
15:52:16,96
15:52:21,98
15:52:26,93
15:52:31,90
15:52:36,91
15:52:41,90
15:52:46,88
15:52:51,86
15:52:57,86
15:53:12,86
15:53:17,88
15:53:22,89
15:53:27,91
15:53:32,93
15:53:37,95
15:53:42,94
15:53:47,92
15:53:52,93
15:53:57,92
15:54:07,91
15:54:17,89
15:54:22,88
15:54:27,88
15:54:32,89
15:54:37,90
15:54:42,91
15:54:47,90
15:55:02,90
15:55:07,92
15:55:12,91
15:55:17,90
15:55:22,94
15:55:27,96
15:55:32,95
15:55:37,94
15:55:42,96
15:55:47,96
15:55:52,98
15:55:57,102
15:56:02,103
15:56:07,110
15:56:12,115
15:56:17,116
15:56:22,119
15:56:27,121
15:56:32,122
15:56:37,121
15:56:42,118
15:56:47,116
15:56:52,114
15:56:57,113
15:57:02,114
15:57:07,112
15:57:12,107
15:57:27,111
15:57:32,113
15:57:37,111
15:57:42,112
15:57:47,110
15:57:52,105
15:57:57,106
15:58:02,107
15:58:07,109
15:58:12,110
15:58:17,111
15:58:22,111
15:58:27,117
15:58:32,119
15:58:37,118
15:58:42,117
15:58:52,118
15:58:57,114
15:59:02,113
15:59:12,110
15:59:17,112
15:59:22,111
15:59:27,111
15:59:32,109
15:59:37,108
15:59:42,108
15:59:52,107
15:59:57,108
16:00:12,109
16:00:22,106
16:00:27,105
16:00:32,104
16:00:37,110
16:00:42,113
16:00:47,112
16:00:52,110
16:00:57,108
16:01:02,107
16:01:12,106
16:01:17,104
16:01:22,103
16:01:27,113
16:01:32,115
16:01:37,113
16:01:42,111
16:01:47,109
16:01:57,110
16:02:02,111
16:02:07,112
16:02:12,111
16:02:17,109
16:02:22,107
16:02:27,104
16:02:32,102
16:02:42,104
16:02:47,106
16:02:52,107
16:03:02,106
16:03:07,107
16:03:17,106
16:03:22,111
16:03:27,115
16:03:37,114
16:03:42,112
16:03:47,109
16:03:52,115
16:03:57,116
16:04:02,117
16:04:07,116
16:04:12,115
16:04:17,113
16:04:27,110
16:04:32,109
16:04:37,110
16:04:42,111
16:04:47,112
16:04:52,111
16:05:02,112
16:05:07,113
16:05:17,114
16:05:27,116
16:05:32,115
16:05:37,111
16:05:42,107
16:05:47,105
16:05:52,104
16:05:57,106
16:06:02,107
16:06:07,108
16:06:22,108
16:06:37,110
16:06:47,109
16:06:52,110
16:06:57,111
16:07:02,112
16:07:07,111
16:07:12,109
16:07:17,106
16:07:22,105
16:07:27,104
16:07:32,102
16:07:42,99
16:07:47,101
16:07:52,102
16:07:57,99
16:08:02,105
16:08:07,112
16:08:12,115
16:08:17,113
16:08:22,111
16:08:27,108
16:08:32,107
16:08:37,106
16:08:52,106
16:08:58,108
16:09:13,106
16:09:18,102
16:09:23,98
16:09:28,97
16:09:33,98
16:09:43,103
16:09:53,104
16:10:03,104
16:10:08,102
16:10:13,104
16:10:18,107
16:10:23,106
16:10:28,105
16:10:33,106
16:10:38,110
16:10:43,111
16:10:58,111
16:11:03,108
16:11:08,106
16:11:13,105
16:11:18,102
16:11:23,101
16:11:28,102
16:11:33,101
16:11:43,104
16:11:48,107
16:11:53,107
16:12:03,105
16:12:13,106
16:12:18,108
16:12:23,106
16:12:28,105
16:12:33,107
16:12:43,106
16:12:48,104
16:12:53,104
16:12:58,106
16:13:03,105
16:13:13,104
16:13:23,101
16:13:28,99
16:13:33,98
16:13:48,100
16:13:53,101
16:13:58,103
16:14:03,104
16:14:13,103
16:14:23,104
16:14:28,106
16:14:33,104
16:14:43,105
16:14:53,106
16:15:03,107
16:15:08,108
16:15:23,109
16:15:28,108
16:15:33,106
16:15:38,104
16:15:48,108
16:15:53,111
16:15:58,110
16:16:03,108
16:16:08,104
16:16:18,106
16:16:23,110
16:16:28,113
16:16:43,113
16:16:48,112
16:16:53,111
16:16:58,107
16:17:03,105
16:17:08,106
16:17:13,107
16:17:18,106
16:17:28,107
16:17:38,103
16:17:43,99
16:17:48,98
16:17:53,99
16:18:03,98
16:18:08,107
16:18:13,110
16:18:18,113
16:18:28,112
16:18:43,111
16:18:53,110
16:18:58,111
16:19:03,112
16:19:08,113
16:19:13,114
16:19:18,115
16:19:23,117
16:19:28,115
16:19:43,115
16:19:58,115
16:20:03,116
16:20:08,117
16:20:23,117
16:20:28,114
16:20:33,109
16:20:38,108
16:20:43,110
16:20:48,112
16:20:53,113
16:21:08,113
16:21:13,112
16:21:18,111
16:21:23,111
16:21:28,112
16:21:33,114
16:21:38,115
16:21:48,114
16:21:53,109
16:21:58,106
16:22:03,103
16:22:08,102
16:22:18,103
16:22:33,104
16:22:38,105
16:22:53,105
16:23:03,106
16:23:08,107
16:23:13,109
16:23:18,110
16:23:23,112
16:23:33,113
16:23:38,114
16:23:43,111
16:23:48,108
16:23:53,108
16:23:58,107
16:24:03,105
16:24:08,103
16:24:18,98
16:24:24,96
16:24:29,97
16:24:34,98
16:24:39,100
16:24:44,102
16:24:49,104
16:24:54,107
16:24:59,109
16:25:04,108
16:25:09,106
16:25:19,103
16:25:24,101
16:25:29,102
16:25:34,103
16:25:39,105
16:25:44,104
16:25:49,107
16:25:54,103
16:25:59,101
16:26:04,98
16:26:19,99
16:26:24,98
16:26:29,97
16:26:34,96
16:26:39,98
16:26:44,100
16:26:49,98
16:26:54,96
16:26:59,93
16:27:04,90
16:27:14,91
16:27:29,92
16:27:34,93
16:27:39,92
16:27:49,91
16:27:54,89
16:27:59,88
16:28:04,87
16:28:09,88
16:28:14,89
16:28:19,90
16:28:24,89
16:28:29,86
16:28:34,85
16:28:39,84
16:28:49,85
16:28:59,84
16:29:09,86
16:29:14,88
16:29:19,87
16:29:24,90
16:29:29,93
16:29:34,94
16:29:39,94
16:29:44,96
16:29:49,98
16:29:59,95
16:30:04,92
16:30:09,92
16:30:24,92
16:30:29,93
16:30:34,94
16:30:44,95
16:30:49,96
16:30:59,97
16:31:09,98
16:31:14,99
16:31:19,99
16:31:34,97
16:31:39,96
16:31:49,95
16:32:04,95
16:32:09,94
16:32:24,95
16:32:29,96
16:32:34,97
16:32:49,97
16:32:59,95
16:33:04,94
16:33:09,93
16:33:14,92
16:33:19,92
16:33:24,91
16:33:29,91
16:33:39,90
16:33:54,90
16:33:59,91
16:34:04,91
16:34:09,91
16:34:24,92
16:34:34,93
16:34:39,94
16:34:49,93
16:34:59,93
16:35:09,94
16:35:19,93
16:35:24,92
16:35:29,90
16:35:44,90
16:35:49,89
16:36:04,89
16:36:09,90
16:36:14,91
16:36:19,93
16:36:34,93
16:36:49,93
16:36:54,92
16:36:59,91
16:37:04,90
16:37:09,89
16:37:14,90
16:37:19,89
16:37:24,94
16:37:29,96
16:37:39,95
16:37:54,95
16:37:59,96
16:38:14,95
16:38:24,94
16:38:29,93
16:38:34,91
16:38:49,92
16:38:59,93
16:39:04,95
16:39:09,96
16:39:24,95
16:39:39,95
16:39:49,96
16:39:59,97
16:40:04,95
16:40:09,94
16:40:14,93
16:40:24,92
16:40:34,91
16:40:39,92
16:40:44,92
16:40:54,93
16:41:04,91
16:41:19,92
16:41:24,93
16:41:34,92
16:41:39,91
16:41:54,91
16:42:04,92
16:42:09,93
16:42:14,93
16:42:19,92
16:42:29,93
16:42:34,93
16:42:49,93
16:43:04,93
16:43:19,94
16:43:34,92
16:43:39,92
16:43:44,93
16:43:49,94
16:43:54,94
16:44:09,94
16:44:15,92
16:44:25,91
16:44:30,91
16:44:40,93
16:44:55,93
16:45:00,95
16:45:05,96
16:45:15,95
16:45:20,94
16:45:35,94
16:45:40,93
16:45:55,94
16:46:00,97
16:46:05,98
16:46:10,97
16:46:20,96
16:46:25,95
16:46:30,94
16:46:35,96
16:46:50,97
16:47:00,98
16:47:10,97
16:47:20,97
16:47:25,96
16:47:40,95
16:47:45,94
16:47:50,93
16:47:55,94
16:48:00,95
16:48:05,96
16:48:10,96
16:48:15,96
16:48:30,95
16:48:40,94
16:48:45,92
16:49:00,91
16:49:05,89
16:49:10,88
16:49:25,88
16:49:30,87
16:49:40,86
16:49:45,85
16:50:00,85
16:50:05,84
16:50:20,84
16:50:25,86
16:50:30,87
16:50:35,86
16:50:45,87
16:50:55,86
16:51:10,86
16:51:15,86
16:51:20,87
16:51:25,88
16:51:30,88
16:51:45,89
16:52:00,90
16:52:05,89
16:52:15,90
16:52:30,100
16:52:35,102
16:52:45,101
16:52:50,107
16:52:55,111
16:53:00,112
16:53:05,113
16:53:10,115
16:53:20,116
16:53:25,114
16:53:30,111
16:53:35,110
16:53:40,109
16:53:45,108
16:54:00,109
16:54:05,108
16:54:10,105
16:54:15,101
