Time,Heart Rate
10:52:26,70
10:52:36,80
10:52:41,88
10:52:46,85
10:52:51,86
10:52:56,87
10:53:11,87
10:53:21,85
10:53:31,84
10:53:36,84
10:53:51,85
10:53:56,88
10:54:01,89
10:54:16,90
10:54:21,89
10:54:26,88
10:54:31,89
10:54:41,90
10:54:46,91
10:54:51,92
10:54:56,91
10:55:01,90
10:55:11,91
10:55:16,92
10:55:21,93
10:55:26,87
10:55:31,93
10:55:36,95
10:55:41,97
10:55:46,95
10:56:01,95
10:56:06,90
10:56:11,88
10:56:16,94
10:56:21,96
10:56:26,94
10:56:31,94
10:56:36,92
10:56:41,92
10:56:46,93
10:56:51,94
10:57:06,94
10:57:11,94
10:57:26,94
10:57:31,93
10:57:36,92
10:57:51,92
10:57:56,97
10:58:01,96
10:58:11,95
10:58:20,95
10:58:25,93
10:58:35,94
10:58:45,95
10:58:50,96
10:59:05,94
10:59:20,94
10:59:25,94
10:59:30,93
10:59:45,93
10:59:50,94
11:00:00,95
11:00:05,95
11:00:15,96
11:00:20,95
11:00:25,95
11:00:30,96
11:00:35,97
11:00:40,96
11:00:45,95
11:00:50,94
11:01:00,95
11:01:05,94
11:01:10,93
11:01:15,92
11:01:30,92
11:01:45,92
11:01:50,92
11:01:55,90
11:02:10,89
11:02:20,90
11:02:30,89
11:02:35,88
11:02:40,89
11:02:55,87
11:03:00,86
11:03:10,85
11:03:15,86
11:03:20,87
11:03:25,91
11:03:40,90
11:03:50,91
11:03:55,93
11:04:00,95
11:04:05,98
11:04:15,101
11:04:20,100
11:04:25,94
11:04:30,91
11:04:35,91
11:04:40,92
11:04:50,93
11:05:05,94
11:05:15,95
11:05:20,94
11:05:35,93
11:05:40,91
11:05:50,90
11:06:00,89
11:06:05,90
11:06:15,91
11:06:20,90
11:06:25,89
11:06:30,88
11:06:40,87
11:06:45,86
11:06:50,85
11:07:00,84
11:07:10,94
11:07:15,96
11:07:20,95
11:07:30,94
11:07:35,95
11:07:40,94
11:07:55,93
11:08:00,92
11:08:05,91
11:08:10,91
11:08:20,91
11:08:25,91
11:08:30,91
11:08:35,90
11:08:40,88
11:08:55,89
11:09:00,91
11:09:05,92
11:09:10,90
11:09:20,91
11:09:25,92
11:09:30,91
11:09:35,96
11:09:40,99
11:09:45,98
11:09:55,97
11:10:00,96
11:10:15,97
11:10:20,98
11:10:25,104
11:10:30,106
11:10:35,105
11:10:40,103
11:10:45,104
11:10:50,102
11:10:55,100
11:11:00,97
11:11:05,101
11:11:10,111
11:11:15,113
11:11:20,111
11:11:25,110
11:11:30,109
11:11:45,112
11:11:50,113
11:12:00,109
11:12:05,108
11:12:15,101
11:12:20,97
11:12:25,96
11:12:30,97
11:12:35,94
11:12:40,94
11:12:55,96
11:13:00,98
11:13:10,99
11:13:15,90
11:13:30,90
11:13:35,90
11:13:50,90
11:13:55,91
11:14:00,94
11:14:05,93
11:14:11,90
11:14:16,89
11:14:26,88
11:14:31,87
11:14:36,86
11:14:46,85
11:14:51,84
11:15:01,85
11:15:16,86
11:15:31,86
11:15:41,87
11:15:51,85
11:15:56,84
11:16:01,83
11:16:06,82
11:16:11,83
11:16:26,83
11:16:36,89
11:16:41,84
11:16:46,83
11:16:51,85
11:17:06,86
11:17:11,92
11:17:16,92
11:17:21,90
11:17:36,90
11:17:51,87
11:17:56,81
11:18:11,80
11:18:21,81
11:18:31,82
11:18:36,81
11:18:46,80
11:18:51,79
11:18:56,81
11:19:01,82
11:19:11,83
11:19:16,85
11:19:21,86
11:19:36,87
11:19:41,88
11:19:46,89
11:19:51,90
11:19:56,91
11:20:01,90
11:20:06,88
11:20:11,87
11:20:16,89
11:20:31,89
11:20:46,89
11:20:56,90
11:21:11,96
11:21:16,97
11:21:21,92
11:21:26,92
11:21:36,93
11:21:46,94
11:22:01,94
11:22:11,95
11:22:26,94
11:22:31,93
11:22:41,94
11:22:56,94
11:23:06,96
11:23:11,104
11:23:26,104
11:23:31,101
11:23:36,98
11:23:41,97
11:23:56,96
11:24:01,90
11:24:06,91
11:24:21,91
11:24:26,92
11:24:36,93
11:24:41,91
11:24:56,91
11:25:01,89
11:25:11,87
11:25:16,85
11:25:21,85
11:25:26,86
11:25:31,90
11:25:36,94
11:25:41,95
11:25:46,94
11:25:51,96
11:26:01,93
11:26:06,92
11:26:16,91
11:26:31,92
11:26:36,91
11:26:41,89
11:26:46,88
11:27:01,89
11:27:06,89
11:27:16,90
11:27:21,91
11:27:26,91
11:27:31,90
11:27:41,91
11:27:46,90
11:27:51,91
11:27:56,90
11:28:06,91
11:28:16,90
11:28:21,87
11:28:26,83
11:28:36,79
11:28:41,80
11:28:46,81
11:28:51,82
11:29:06,84
11:29:11,86
11:29:16,87
11:29:21,88
11:29:26,87
11:29:31,86
11:29:36,85
11:29:41,86
11:29:46,95
11:29:51,97
11:29:56,96
11:30:06,95
11:30:11,96
11:30:16,95
11:30:26,96
11:30:36,95
11:30:51,95
11:31:01,95
11:31:11,96
11:31:16,95
11:31:22,95
11:31:27,97
11:31:32,99
11:31:37,98
11:31:52,97
11:32:07,96
11:32:22,96
11:32:27,95
11:32:42,95
11:32:52,97
11:32:57,94
11:33:07,93
11:33:12,94
11:33:17,93
11:33:22,94
11:33:27,95
11:33:32,98
11:33:37,101
11:33:42,100
11:33:47,99
11:33:52,100
11:33:57,99
11:34:07,98
11:34:22,94
11:34:32,96
11:34:37,98
11:34:42,100
11:34:47,101
11:34:52,99
11:35:02,101
11:35:07,97
11:35:17,96
11:35:27,101
11:35:32,103
11:35:37,105
11:35:42,103
11:35:47,100
11:35:57,99
11:36:07,97
11:36:12,95
11:36:17,92
11:36:22,93
11:36:27,96
11:36:32,97
11:36:42,96
11:36:57,94
11:37:02,95
11:37:07,96
11:37:12,94
11:37:17,93
11:37:27,91
11:37:32,92
11:37:42,93
11:37:57,94
11:38:02,95
11:38:07,97
11:38:12,98
11:38:17,102
11:38:22,104
11:38:27,106
11:38:32,108
11:38:42,110
11:38:47,109
11:39:02,105
11:39:07,102
11:39:12,99
11:39:17,101
11:39:27,99
11:39:32,97
11:39:37,95
11:39:47,94
11:39:57,96
11:40:07,95
11:40:12,94
11:40:22,97
11:40:27,98
11:40:37,101
11:40:42,98
11:40:47,96
11:40:52,98
11:40:57,97
11:41:02,93
11:41:07,90
11:41:12,94
11:41:17,97
11:41:27,96
11:41:37,97
11:41:47,95
11:41:57,96
11:42:02,98
11:42:12,95
11:42:17,93
11:42:32,92
11:42:42,93
11:42:47,95
11:42:52,96
11:43:02,97
11:43:12,96
11:43:22,97
11:43:27,103
11:43:32,100
11:43:37,95
11:43:42,94
11:43:47,95
11:43:52,94
11:43:57,90
11:44:02,93
11:44:07,97
11:44:12,98
11:44:17,97
11:44:22,95
11:44:32,94
11:44:37,93
11:44:47,94
11:44:57,93
11:45:07,94
11:45:12,95
11:45:17,93
11:45:27,94
11:45:32,95
11:45:42,96
11:45:47,94
11:45:52,92
11:46:07,92
11:46:12,93
11:46:22,95
11:46:27,96
11:46:32,95
11:46:37,93
11:46:42,91
11:46:47,90
11:46:52,89
11:47:07,90
11:47:12,92
11:47:17,91
11:47:22,94
11:47:27,99
11:47:32,98
11:47:37,102
11:47:42,103
11:47:47,100
11:47:52,99
11:47:57,97
11:48:02,92
11:48:07,92
11:48:17,94
11:48:27,96
11:48:37,95
11:48:42,100
11:48:47,102
11:48:57,101
11:49:12,101
11:49:17,99
11:49:27,100
11:49:32,103
11:49:37,104
11:49:47,103
11:49:52,99
11:49:57,100
11:50:02,104
11:50:17,104
11:50:23,102
11:50:28,100
11:50:33,89
11:50:38,87
11:50:43,92
11:50:48,98
11:50:53,100
11:50:58,98
11:51:03,97
11:51:08,98
11:51:13,101
11:51:18,102
11:51:28,101
11:51:33,98
