Time,Heart Rate
16:26:09,87
16:26:14,85
16:26:19,84
16:26:29,83
16:26:39,84
16:26:49,85
16:26:59,84
16:27:14,84
16:27:29,82
16:27:34,82
16:27:44,83
16:27:49,82
16:28:04,82
16:28:09,81
16:28:14,80
16:28:24,81
16:28:34,82
16:28:39,83
16:28:44,84
16:28:49,85
16:28:54,87
16:29:04,88
16:29:19,87
16:29:29,84
16:29:34,82
16:29:39,81
16:29:49,82
16:29:59,83
16:30:09,82
16:30:24,81
16:30:39,82
16:30:44,84
16:30:49,85
16:31:04,84
16:31:19,84
16:31:24,85
16:31:29,85
16:31:39,84
16:31:49,85
16:31:54,86
16:32:04,87
16:32:09,89
16:32:24,87
16:32:29,86
16:32:34,83
16:32:39,80
16:32:44,79
16:32:49,81
16:33:04,81
16:33:14,80
16:33:24,78
16:33:39,77
16:33:54,78
16:33:59,79
16:34:04,82
16:34:19,78
16:34:24,76
16:34:29,76
16:34:39,78
16:34:49,79
16:34:54,80
16:34:59,82
16:35:14,82
16:35:15,83
16:35:20,84
16:35:30,85
16:35:35,86
16:35:50,79
16:35:55,77
16:36:10,77
16:36:25,77
16:36:40,79
16:36:50,79
16:37:05,78
16:37:20,79
16:37:25,80
16:37:30,81
16:37:35,79
16:37:40,77
16:37:45,76
16:37:50,77
16:37:55,77
16:38:05,78
16:38:10,79
16:38:15,80
16:38:20,79
16:38:25,80
16:38:35,82
16:38:40,84
16:38:45,85
16:38:50,85
16:39:05,84
16:39:15,85
16:39:20,81
16:39:25,80
16:39:35,81
16:39:45,83
16:39:50,81
16:40:05,83
16:40:10,84
16:40:25,84
16:40:35,83
16:40:45,84
16:40:50,83
16:40:55,85
16:41:00,87
16:41:10,86
16:41:20,87
16:41:25,88
16:41:30,89
16:41:40,90
16:41:45,89
16:41:55,88
16:42:00,90
16:42:05,89
16:42:10,87
16:42:25,87
16:42:30,86
16:42:35,85
16:42:40,86
16:42:45,85
16:43:00,85
16:43:10,86
16:43:25,87
16:43:30,88
16:43:40,87
16:43:45,86
16:43:50,84
16:43:55,83
16:44:05,81
16:44:10,82
16:44:15,83
16:44:20,84
16:44:25,83
16:44:35,85
16:44:40,87
16:44:45,86
16:45:00,86
16:45:15,85
16:45:20,83
16:45:30,80
16:45:35,81
16:45:40,84
16:45:45,86
16:45:50,86
16:45:55,87
