Time,Heart Rate
13:19:01,108
13:19:06,109
13:19:21,110
13:19:26,112
13:19:31,113
13:19:36,114
13:19:51,115
13:20:01,116
13:20:11,112
13:20:16,108
13:20:21,104
13:20:26,109
13:20:31,113
13:20:36,115
13:20:41,113
13:20:51,111
13:20:56,109
13:21:06,108
13:21:11,107
13:21:16,105
13:21:21,104
13:21:26,103
13:21:41,104
13:21:46,105
13:21:51,106
13:21:56,108
13:22:06,101
13:22:11,98
13:22:21,97
13:22:26,95
13:22:31,94
13:22:36,98
13:22:41,97
13:22:51,101
13:22:56,105
13:23:01,108
13:23:06,111
13:23:11,112
13:23:16,113
13:23:21,115
13:23:26,116
13:23:41,116
13:23:46,118
13:23:51,117
13:24:01,118
13:24:06,119
13:24:11,120
13:24:16,123
13:24:21,120
13:24:26,119
13:24:36,116
13:24:41,114
13:24:46,116
13:24:56,117
13:25:01,118
13:25:11,115
13:25:16,114
13:25:22,105
13:25:27,99
13:25:32,95
13:25:37,94
13:25:42,94
13:25:47,97
13:25:52,98
13:25:57,97
13:26:02,96
13:26:07,105
13:26:12,110
13:26:17,111
13:26:22,110
13:26:27,108
13:26:37,107
13:26:42,102
13:26:52,101
13:26:57,103
13:27:02,104
13:27:07,103
13:27:22,103
13:27:27,104
13:27:32,107
13:27:37,108
13:27:47,107
13:27:57,107
13:28:02,107
13:28:07,105
13:28:12,101
13:28:17,96
13:28:22,92
13:28:27,98
13:28:32,99
13:28:37,100
13:28:47,106
13:29:02,106
13:29:07,103
13:29:17,104
13:29:27,106
13:29:32,109
13:29:37,107
13:29:42,108
13:29:47,109
13:29:52,108
13:29:57,109
13:30:12,109
13:30:17,106
13:30:22,98
13:30:27,101
13:30:32,102
13:30:37,104
13:30:42,101
13:30:47,97
13:30:52,101
13:30:57,102
13:31:02,102
13:31:12,103
13:31:17,104
13:31:22,105
13:31:27,107
13:31:32,108
13:31:37,107
13:31:42,106
13:31:47,111
13:31:52,114
13:31:57,112
13:32:02,111
13:32:07,111
13:32:12,110
13:32:17,111
13:32:22,111
13:32:32,113
13:32:37,114
13:32:52,115
13:33:07,116
13:33:12,115
13:33:17,113
13:33:22,112
13:33:32,111
13:33:37,111
13:33:52,109
13:33:57,108
13:34:07,106
13:34:12,104
13:34:17,101
13:34:22,99
13:34:27,98
13:34:32,100
13:34:37,101
13:34:47,97
13:34:52,98
13:34:57,99
13:35:02,96
13:35:07,94
13:35:12,100
13:35:17,101
13:35:32,102
13:35:37,105
13:35:42,102
13:35:47,104
13:35:52,100
13:35:57,103
13:36:02,102
13:36:07,101
13:36:22,100
13:36:27,102
13:36:32,104
13:36:37,103
13:36:42,105
13:36:47,108
13:36:57,109
13:37:02,108
13:37:07,107
13:37:22,103
13:37:27,99
13:37:32,97
13:37:37,95
13:37:42,95
13:37:47,98
13:37:57,99
