Time,Heart Rate
14:28:00,68
14:28:15,69
14:28:25,68
14:28:30,69
14:28:40,70
14:28:50,71
14:28:55,72
14:29:00,71
14:29:05,70
14:29:10,68
14:29:25,68
14:29:35,70
14:29:50,70
14:30:05,70
14:30:10,71
14:30:15,70
14:30:25,69
14:30:30,70
14:30:45,70
14:32:16,69
14:32:21,68
14:32:31,69
14:32:41,70
14:32:56,69
14:33:01,69
14:33:11,71
14:33:26,71
14:33:41,70
14:33:51,71
14:33:56,73
14:34:01,76
14:34:11,73
14:34:16,71
14:34:21,70
14:34:36,70
14:34:41,71
14:34:46,72
14:35:01,73
14:35:06,72
14:35:16,74
14:35:21,75
14:35:26,75
14:35:31,74
14:35:36,73
14:35:41,72
14:35:51,71
14:35:56,71
14:36:01,70
14:36:06,69
14:36:11,70
14:36:16,71
14:36:21,69
14:36:26,70
14:36:36,69
14:36:46,70
14:36:51,69
14:37:01,70
14:37:11,70
14:37:21,70
14:37:31,71
14:37:46,70
14:37:51,72
14:38:06,74
14:38:21,74
14:38:26,73
14:38:36,74
14:38:41,73
14:38:46,72
14:39:01,72
14:39:06,73
14:39:16,74
14:39:21,75
14:39:36,74
14:39:41,74
14:39:46,73
14:39:56,72
14:40:01,70
14:40:11,71
14:40:16,73
14:40:21,74
14:40:26,72
14:40:36,74
14:40:46,73
14:40:51,72
14:41:01,71
14:41:11,70
14:41:16,69
14:41:26,68
14:41:31,68
14:41:55,68
