Time,Heart Rate
17:12:02,72
17:12:17,72
17:12:22,76
17:12:27,75
17:12:32,74
17:12:42,73
17:12:47,72
17:12:52,71
17:13:07,69
17:13:12,68
17:13:17,67
17:13:32,67
17:13:37,66
17:13:42,66
17:13:47,67
17:13:52,67
17:13:57,69
17:14:02,71
17:14:07,71
17:14:12,72
17:14:27,72
17:14:42,71
17:14:47,73
17:14:57,72
17:15:07,71
17:15:22,71
17:15:32,70
17:15:42,69
17:15:52,67
17:15:58,68
17:16:13,69
17:16:23,70
17:16:28,71
17:16:33,69
17:16:38,65
17:16:48,67
17:16:58,68
17:17:13,68
17:17:28,67
17:17:33,66
17:17:43,63
17:17:48,67
17:17:53,68
17:18:08,67
17:18:23,67
17:18:38,67
17:18:43,66
17:18:58,66
17:19:03,67
17:19:08,68
17:19:13,68
17:19:28,68
17:19:33,69
17:19:38,70
17:19:43,71
17:19:48,69
17:19:53,69
17:19:58,70
17:20:03,69
17:20:08,61
17:20:18,60
17:20:28,62
17:20:38,61
17:20:43,60
17:20:48,67
17:20:53,68
17:20:58,67
17:21:03,68
17:21:18,68
17:21:28,70
17:21:43,70
17:21:53,68
17:22:08,68
17:22:18,72
17:22:28,71
17:22:33,75
17:22:38,72
17:22:43,71
17:22:48,69
17:22:53,68
17:22:58,70
17:23:03,71
17:23:18,71
17:23:23,72
17:23:33,71
17:23:38,69
17:23:48,67
17:23:53,65
17:23:58,64
17:24:13,65
17:24:23,66
17:24:28,64
17:24:33,69
17:24:38,71
17:24:43,72
17:24:58,73
17:25:13,72
17:25:28,72
17:25:38,72
17:25:43,71
17:25:48,70
17:25:53,64
17:25:58,63
17:26:13,64
17:26:18,64
17:26:23,70
17:26:28,72
17:26:43,73
