Time,Heart Rate
16:35:02,84
16:35:07,83
16:35:12,85
16:35:17,86
16:35:22,85
16:35:37,85
16:35:38,85
16:35:43,86
16:35:48,87
16:35:53,86
16:35:58,84
16:36:03,73
16:36:08,72
16:36:13,73
16:36:18,74
16:36:28,72
16:36:33,68
16:36:38,67
16:36:43,68
16:36:48,67
16:36:58,68
16:37:03,69
16:37:08,70
16:37:13,69
16:37:18,68
16:37:23,67
16:37:33,68
16:37:38,69
16:37:48,69
16:37:53,68
16:38:08,68
16:38:13,69
16:38:18,69
16:38:33,69
16:38:38,70
16:38:43,69
16:38:48,65
16:38:58,64
16:39:13,64
16:39:28,65
16:39:33,68
16:39:38,67
16:39:43,66
16:39:48,65
16:39:53,65
16:39:58,65
16:40:08,65
16:40:13,65
16:40:28,65
16:40:43,66
16:40:48,67
16:40:58,67
16:41:03,66
16:41:18,66
16:41:33,65
16:41:43,66
16:41:48,67
16:41:53,68
16:41:58,68
16:42:03,69
16:42:08,68
16:42:13,66
16:42:23,65
16:42:38,65
16:42:43,66
16:42:48,67
16:43:03,68
16:43:18,69
16:43:23,70
16:43:28,71
16:43:33,72
16:43:43,69
16:43:48,67
16:44:03,67
16:44:08,68
16:44:13,68
16:44:23,69
16:44:33,66
16:44:38,67
16:44:43,68
16:44:48,65
16:44:53,64
16:45:03,65
16:45:13,65
16:45:18,65
16:45:33,65
16:45:38,65
16:45:53,65
16:45:58,66
16:46:03,67
16:46:13,66
16:46:18,65
16:46:33,65
16:46:38,66
16:46:48,67
16:47:03,67
16:47:08,68
16:47:23,68
16:47:38,68
16:47:53,68
16:47:58,67
16:48:08,66
16:48:23,66
16:48:33,68
16:48:38,71
16:48:43,71
16:48:58,70
16:49:03,69
16:49:13,70
16:49:23,69
16:49:28,68
16:49:33,68
16:49:38,67
16:49:44,67
16:49:49,68
